traj_side_20_x,traj_side_40_x,traj_side_60_x,traj_side_20_y,traj_side_40_y,traj_side_60_y,traj_dir_20_x,traj_dir_40_x,traj_dir_60_x,traj_dir_20_y,traj_dir_40_y,traj_dir_60_y,loc_pos_feet_right_x,loc_pos_feet_right_z,loc_pos_feet_right_y,loc_pos_feet_left_x,loc_pos_feet_left_z,loc_pos_feet_left_y,loc_vel_feet_right_x,loc_vel_feet_right_z,loc_vel_feet_right_y,loc_vel_feet_left_x,loc_vel_feet_left_z,loc_vel_feet_left_y,loc_vel_pelvis_x,loc_vel_pelvis_z,loc_vel_pelvis_y
-2.103302,-7.226616,-11.763504,35.4617,83.794968,146.971268,-0.043311,-0.057404,-0.051577,0.999061,0.998351,0.998669,5.173389,21.749298,-32.662434,13.782755,24.203506,17.802292,0.03918,0.223136,0.460211,-0.61326,-0.711601,3.205056,-0.065948,-0.123241,1.313877
-1.933613,-6.852776,-11.120361,35.43486,83.681404,146.840515,-0.041752,-0.053661,-0.047871,0.999128,0.998559,0.998853,4.637661,21.663284,-32.490215,13.390027,24.173454,19.156311,0.040158,0.236413,0.472068,-0.607137,-0.700096,3.173629,-0.060099,-0.134698,1.321933
-1.567284,-6.124245,-10.15387,35.304184,83.147446,146.275406,-0.044164,-0.053685,-0.045177,0.999024,0.998558,0.998979,3.945751,21.587074,-32.747581,12.830661,23.559288,20.683039,0.028645,0.244379,0.550416,-0.590775,-0.64726,2.944886,-0.044507,-0.150832,1.340843
-1.35125,-5.709488,-9.519089,35.200417,82.923363,146.025833,-0.042877,-0.050673,-0.04251,0.99908,0.998715,0.999096,3.276577,21.475075,-32.781391,12.463635,23.187889,21.947746,0.028814,0.256673,0.566563,-0.577423,-0.633388,2.876585,-0.035637,-0.166079,1.3505
-0.968712,-5.010544,-8.63208,34.880432,82.053925,145.097244,-0.046129,-0.051644,-0.040555,0.998935,0.998665,0.999177,2.587862,21.456673,-32.966064,12.042567,22.311874,23.148403,0.009669,0.267369,0.637062,-0.539016,-0.561466,2.578078,-0.014954,-0.182888,1.365637
-0.759586,-4.62027,-8.060699,34.64233,81.636055,144.633972,-0.045667,-0.04925,-0.038494,0.998957,0.998786,0.999259,1.883533,21.413536,-32.975731,11.821091,21.767387,24.091589,0.009406,0.280551,0.654996,-0.523112,-0.545699,2.488236,-0.005071,-0.20194,1.370043
-0.593742,-4.286232,-7.554657,34.474686,81.30616,144.26297,-0.044571,-0.046733,-0.03637,0.999006,0.998907,0.999338,1.238195,21.369759,-32.86451,11.695902,21.435204,24.802574,0.008221,0.288261,0.663731,-0.514529,-0.539538,2.443448,0.001836,-0.217438,1.372462
-0.283607,-3.768463,-6.876785,34.01067,80.308655,143.197113,-0.047433,-0.04723,-0.034531,0.998874,0.998884,0.999404,0.756193,21.565628,-32.841694,11.442088,20.606674,25.160849,-0.00938,0.287063,0.734728,-0.469607,-0.467172,2.114378,0.024225,-0.237204,1.374797
-0.101837,-3.42292,-6.361588,33.691105,79.792374,142.632126,-0.047367,-0.045137,-0.032505,0.998878,0.998981,0.999472,0.157265,21.698738,-32.785477,11.407505,20.046585,25.432037,-0.008142,0.294769,0.756527,-0.455716,-0.456568,2.017474,0.034633,-0.260356,1.373406
0.107555,-3.104729,-5.879364,33.185753,78.874374,141.667282,-0.047809,-0.044365,-0.030589,0.998856,0.999015,0.999532,-0.218405,22.061287,-32.827522,11.090322,19.243774,25.332237,-0.01877,0.272264,0.835918,-0.413782,-0.39215,1.665862,0.055868,-0.286669,1.36914
0.248526,-2.805611,-5.406097,32.818336,78.321953,141.063629,-0.047421,-0.042287,-0.028477,0.998875,0.999105,0.999594,-0.765638,22.334831,-32.807758,10.999747,18.688927,25.231112,-0.015178,0.27354,0.863779,-0.404578,-0.388376,1.559394,0.065892,-0.314058,1.362887
0.372499,-2.528442,-4.956406,32.585705,77.944641,140.642349,-0.046091,-0.039925,-0.026262,0.998937,0.999203,0.999655,-1.327461,22.567787,-32.720119,10.97702,18.314468,25.149124,-0.011845,0.269369,0.877759,-0.400923,-0.390881,1.51228,0.073232,-0.336806,1.35762
0.524246,-2.326553,-4.591888,32.166466,77.229469,139.91655,-0.043513,-0.037647,-0.024157,0.999053,0.999291,0.999708,-1.662184,23.046989,-32.945637,10.577359,17.678741,24.647373,-0.008623,0.237557,0.940783,-0.36414,-0.352685,1.183404,0.09401,-0.364306,1.352024
0.659565,-2.008736,-4.095459,31.783358,76.696136,139.344467,-0.04243,-0.035461,-0.021958,0.999099,0.999371,0.999759,-2.171038,23.414696,-32.990108,10.423011,17.228058,24.162752,-0.003152,0.233277,0.96798,-0.356333,-0.357664,1.094928,0.104971,-0.388809,1.340881
0.782915,-1.813583,-3.730194,31.224922,75.926445,138.574722,-0.039288,-0.032387,-0.019891,0.999228,0.999475,0.999802,-2.617384,23.969345,-33.202641,9.875107,16.686714,23.038692,0.003708,0.203562,1.045697,-0.316571,-0.331714,0.78326,0.12529,-0.412368,1.330324
0.897444,-1.489319,-3.23027,30.851929,75.49118,138.124847,-0.037865,-0.030198,-0.017818,0.999283,0.999544,0.999841,-3.187418,24.404411,-33.200954,9.609376,16.280357,22.070343,0.007424,0.197401,1.08714,-0.307442,-0.33811,0.712138,0.135602,-0.432059,1.316174
1.013817,-1.189255,-2.761108,30.64953,75.261078,137.882233,-0.036365,-0.028016,-0.015742,0.999339,0.999607,0.999876,-3.750252,24.760696,-33.094349,9.466569,15.982918,21.330801,0.013031,0.183952,1.11767,-0.30371,-0.344581,0.685231,0.143999,-0.449477,1.307772
1.138586,-0.898384,-2.307602,30.525167,75.119301,137.727844,-0.03482,-0.025865,-0.013678,0.999393,0.999665,0.999906,-4.268833,25.050095,-32.937271,9.395617,15.759926,20.786711,0.020491,0.166743,1.141818,-0.301472,-0.350888,0.670743,0.152308,-0.464887,1.302658
1.192278,-0.723877,-1.968994,30.057487,74.604721,137.228195,-0.032001,-0.022354,-0.011934,0.999488,0.99975,0.999929,-4.720379,25.489082,-32.887363,8.845782,15.459717,19.504913,0.024162,0.148327,1.221405,-0.264763,-0.328351,0.435838,0.166935,-0.468843,1.288341
1.265963,-0.469597,-1.570709,29.814571,74.401466,137.03569,-0.030899,-0.020483,-0.010251,0.999522,0.99979,0.999947,-5.239954,25.845009,-32.759834,8.550575,15.214096,18.447077,0.024875,0.14579,1.271476,-0.257472,-0.327652,0.397096,0.174358,-0.474705,1.276245
1.358316,-0.219833,-1.181412,29.69091,74.325073,136.964554,-0.030079,-0.018704,-0.008575,0.999548,0.999825,0.999963,-5.728785,26.125404,-32.608952,8.370475,15.015503,17.675638,0.029549,0.138543,1.308139,-0.254689,-0.328157,0.382426,0.181749,-0.482132,1.270024
1.326488,-0.085838,-0.900742,29.275993,73.990479,136.652618,-0.028246,-0.015501,-0.007359,0.999601,0.99988,0.999973,-6.215633,26.495705,-32.508934,7.736851,14.828972,16.202005,0.025205,0.135228,1.402169,-0.219522,-0.297998,0.209028,0.192053,-0.466611,1.249703
1.3668,0.117477,-0.586777,29.061346,73.853104,136.534485,-0.027775,-0.014194,-0.006204,0.999614,0.999899,0.999981,-6.720844,26.788414,-32.433811,7.34951,14.662407,15.02167,0.023424,0.14208,1.461333,-0.211805,-0.288685,0.181397,0.197415,-0.459826,1.23676
1.44335,0.338501,-0.259842,28.939043,73.796295,136.491135,-0.027552,-0.013022,-0.005066,0.99962,0.999915,0.999987,-7.180609,26.995171,-32.417721,7.094827,14.503563,14.168771,0.027094,0.143097,1.501705,-0.208586,-0.283474,0.16833,0.204214,-0.458385,1.230309
1.349297,0.460403,-0.010513,28.629774,73.654549,136.390549,-0.025726,-0.010331,-0.004517,0.999669,0.999947,0.99999,-7.701435,27.32238,-32.514721,6.328538,14.4748,12.486406,0.010379,0.137139,1.600065,-0.169367,-0.232393,0.06715,0.207769,-0.422066,1.20124
1.369471,0.636589,0.243011,28.456568,73.57476,136.336639,-0.025246,-0.009435,-0.004017,0.999681,0.999956,0.999992,-8.211174,27.565605,-32.614132,5.782324,14.436615,11.217595,0.003986,0.147843,1.654308,-0.158513,-0.214752,0.051324,0.209416,-0.402465,1.187691
1.428841,0.823929,0.495926,28.351568,73.542786,136.326675,-0.025049,-0.008749,-0.00355,0.999686,0.999962,0.999994,-8.657858,27.716652,-32.773643,5.41936,14.361427,10.343878,0.005388,0.154849,1.687998,-0.153777,-0.204437,0.044209,0.213861,-0.392614,1.18089
1.311695,0.873039,0.620041,28.026615,73.274361,136.063644,-0.023507,-0.006765,-0.003314,0.999724,0.999977,0.999994,-9.187916,27.837914,-32.527054,4.739081,14.527237,8.717642,-0.001533,0.128928,1.744522,-0.115749,-0.141339,0.009715,0.210065,-0.344331,1.136127
1.331024,1.00074,0.797424,27.919029,73.245499,136.058319,-0.023172,-0.006052,-0.003005,0.999732,0.999982,0.999995,-9.635389,27.939674,-32.488655,4.296675,14.620872,7.60453,-0.002128,0.143193,1.78119,-0.104098,-0.122866,0.00401,0.210322,-0.318181,1.125817
1.119371,0.895393,0.757477,27.870253,73.553162,136.450089,-0.021118,-0.003508,-0.002701,0.999777,0.999994,0.999996,-10.089233,28.213997,-32.353809,3.699141,14.702042,5.894564,-0.011625,0.13663,1.88626,-0.069618,-0.062545,0.016236,0.19719,-0.262286,1.095785
1.092461,0.945061,0.853928,27.896433,73.750084,136.688553,-0.021276,-0.002563,-0.00214,0.999774,0.999997,0.999998,-10.417879,28.412224,-32.363312,3.306159,14.78022,4.71772,-0.011787,0.155226,1.93274,-0.055254,-0.045012,0.012604,0.192703,-0.230465,1.091087
1.121239,1.05854,1.022522,27.94351,73.940628,136.91861,-0.02144,-0.001768,-0.001444,0.99977,0.999998,0.999999,-10.659489,28.544121,-32.524307,3.090244,14.82299,3.931523,-0.006027,0.168763,1.961822,-0.047699,-0.035418,0.010645,0.192828,-0.211432,1.091089
0.865358,0.844734,0.882538,28.100134,74.4991,137.539108,-0.019114,0.001381,-0.000565,0.999817,0.999999,1.0,-10.836336,28.819252,-32.070801,2.822778,14.789948,2.565564,-0.007881,0.141585,2.083412,-0.023475,0.006339,0.043764,0.172484,-0.163813,1.069376
0.813229,0.845512,0.954224,28.203949,74.763229,137.824997,-0.019469,0.002857,0.000741,0.99981,0.999996,1.0,-10.935902,29.013069,-31.761311,2.658396,14.818108,1.54341,-0.009629,0.148585,2.134898,-0.008159,0.018412,0.042292,0.164896,-0.133607,1.066716
0.573282,0.657509,0.886948,28.615946,75.574936,138.689316,-0.016392,0.006807,0.002433,0.999866,0.999977,0.999997,-10.96314,29.281624,-30.606232,2.583567,14.798424,0.204015,-0.011503,0.100014,2.287423,0.010947,0.044766,0.06934,0.140536,-0.088003,1.065702
0.524324,0.694267,1.054108,28.866209,76.005165,139.123688,-0.016202,0.009076,0.004636,0.999869,0.999959,0.999989,-10.981218,29.48217,-29.792816,2.533232,14.852303,-0.847557,-0.017893,0.090957,2.354831,0.027728,0.052383,0.07044,0.131463,-0.058205,1.070344
0.553394,0.849869,1.363083,29.018358,76.271095,139.399109,-0.015433,0.0114,0.007117,0.999881,0.999935,0.999975,-11.021511,29.642464,-29.288002,2.520321,14.919533,-1.632423,-0.017804,0.087699,2.39271,0.037947,0.056798,0.070265,0.12789,-0.03868,1.074323
0.368395,0.792229,1.511383,29.651411,77.276955,140.474701,-0.011152,0.016116,0.009811,0.999938,0.99987,0.999952,-11.081575,29.810287,-27.95578,2.620245,15.079712,-2.589986,-0.006153,0.024647,2.521857,0.044753,0.06902,0.096144,0.100987,-0.003894,1.091143
0.33889,0.876244,1.782166,29.959389,77.715691,140.901184,-0.009862,0.019174,0.012917,0.999951,0.999816,0.999917,-11.112211,29.972572,-26.967472,2.654275,15.22744,-3.398732,-0.012171,-0.000106,2.580869,0.055812,0.072973,0.103371,0.092316,0.016951,1.102148
0.141926,0.815498,1.966248,30.799349,78.945435,142.234573,-0.005515,0.02399,0.016207,0.999985,0.999712,0.999869,-11.176144,30.094376,-25.289364,2.835522,15.588654,-4.313245,0.005712,-0.078582,2.704273,0.05655,0.084482,0.123936,0.060702,0.047884,1.131782
0.113205,0.897354,2.26828,31.170738,79.401115,142.662521,-0.003605,0.027515,0.019928,0.999994,0.999621,0.999801,-11.183786,30.200325,-23.97945,2.924552,15.853935,-5.06721,0.001672,-0.113853,2.762431,0.065062,0.08637,0.137495,0.05228,0.066109,1.1481
-0.012489,0.907028,2.539459,32.035301,80.622292,143.998962,0.002453,0.031992,0.023269,0.999997,0.999488,0.999729,-11.300439,30.211227,-22.153709,3.027375,16.282028,-5.943369,0.005481,-0.226676,2.879382,0.060963,0.095032,0.149798,0.02412,0.087568,1.185281
-0.013031,1.031219,2.890549,32.407188,81.040894,144.384369,0.005409,0.035619,0.026935,0.999985,0.999365,0.999637,-11.349924,30.245125,-20.696444,3.038278,16.600792,-6.636544,0.004037,-0.271551,2.932848,0.066526,0.096491,0.168975,0.017715,0.101029,1.204101
-0.074577,1.082092,3.172195,33.075279,81.977524,145.413605,0.010582,0.038867,0.029869,0.999944,0.999244,0.999554,-11.521143,30.041489,-18.864323,3.047971,17.033836,-7.524062,-0.002587,-0.396371,3.030883,0.053902,0.093999,0.176126,-0.007425,0.110309,1.23732
-0.064228,1.212677,3.507675,33.38504,82.276497,145.668564,0.013503,0.042014,0.033042,0.999909,0.999117,0.999454,-11.635822,29.948189,-17.41983,2.980177,17.35775,-8.148065,-0.002277,-0.442524,3.077296,0.056427,0.094047,0.196857,-0.012679,0.118268,1.254349
-0.053898,1.295647,3.780777,33.775043,82.840706,146.311691,0.016927,0.043546,0.035285,0.999857,0.999051,0.999377,-11.806769,29.511627,-15.634645,2.94822,17.707024,-9.011032,-0.013613,-0.566361,3.154825,0.035922,0.074875,0.206259,-0.031264,0.110988,1.276709
-0.033508,1.431679,4.08461,34.003197,83.002777,146.419449,0.019067,0.045787,0.037687,0.999818,0.998951,0.99929,-11.976902,29.257088,-14.265764,2.810246,17.967674,-9.521559,-0.011445,-0.609601,3.192568,0.035958,0.07048,0.226525,-0.035134,0.111733,1.290326
0.003513,1.587929,4.40799,34.12748,83.05896,146.440811,0.021034,0.048256,0.040262,0.999779,0.998835,0.999189,-12.128421,29.09523,-13.22024,2.647276,18.131287,-9.82096,-0.006111,-0.62534,3.210329,0.036643,0.068795,0.240219,-0.03655,0.115487,1.29894
0.104572,1.74823,4.722366,34.313438,83.372353,146.81868,0.023052,0.048905,0.041947,0.999734,0.998803,0.99912,-12.34403,28.50486,-11.636153,2.580191,18.350258,-10.561521,-0.02197,-0.731194,3.253474,0.01556,0.035649,0.266128,-0.04683,0.094154,1.311087
0.139816,1.884819,4.989441,34.49485,83.521202,146.928452,0.024362,0.050417,0.043699,0.999703,0.998728,0.999045,-12.593397,28.106148,-10.478738,2.379906,18.493279,-10.954545,-0.019789,-0.763095,3.277544,0.013187,0.027141,0.281633,-0.047498,0.088515,1.321754
0.280037,2.081856,5.299057,34.686943,83.851479,147.303528,0.023806,0.049657,0.044747,0.999717,0.998766,0.998998,-12.808985,27.289383,-8.748365,2.354395,18.715858,-11.897148,-0.03195,-0.859311,3.301878,-0.005396,-0.000811,0.321302,-0.051412,0.053679,1.332124
0.3298,2.215973,5.519363,34.844349,83.982262,147.403275,0.0239,0.050034,0.04579,0.999714,0.998747,0.998951,-13.053232,26.723106,-7.484554,2.164905,18.843422,-12.399746,-0.023688,-0.88789,3.315536,-0.009377,-0.010925,0.334884,-0.049526,0.037915,1.341638
0.503792,2.48822,5.881332,35.15427,84.497879,147.970108,0.020468,0.047729,0.046264,0.99979,0.99886,0.998929,-13.121806,25.766273,-5.735834,2.191133,19.095497,-13.585267,-0.026693,-0.960731,3.341183,-0.024309,-0.032597,0.379523,-0.046122,-0.010373,1.358402
0.574551,2.636719,6.076019,35.300453,84.639671,148.102081,0.019134,0.046885,0.046685,0.999817,0.9989,0.99891,-13.247856,25.082771,-4.424044,2.04304,19.242462,-14.259877,-0.009497,-0.984078,3.342124,-0.029501,-0.043524,0.395552,-0.041531,-0.037859,1.367946
0.595303,2.7015,6.170029,35.375374,84.701607,148.160873,0.018427,0.046378,0.047006,0.99983,0.998924,0.998895,-13.364081,24.587547,-3.469378,1.858246,19.318863,-14.652285,0.002126,-0.99364,3.335871,-0.03375,-0.049398,0.404213,-0.039939,-0.057931,1.373093
0.762489,2.998817,6.535202,35.700455,85.231133,148.732239,0.014201,0.043721,0.046949,0.999899,0.999044,0.998897,-13.251197,23.720993,-1.918266,1.8892,19.631233,-15.979358,0.009828,-1.042693,3.361147,-0.044508,-0.063671,0.444855,-0.029139,-0.10673,1.391576
0.844105,3.140915,6.684052,35.829937,85.378891,148.89035,0.01221,0.042027,0.046792,0.999925,0.999116,0.998905,-13.214318,23.079483,-0.68294,1.752695,19.820114,-16.789442,0.031506,-1.062995,3.350838,-0.048884,-0.072186,0.46255,-0.022018,-0.139581,1.40097
0.868217,3.189468,6.721375,35.913349,85.479225,149.003281,0.010827,0.040564,0.046472,0.999941,0.999177,0.99892,-13.20048,22.602303,0.254911,1.578629,19.926369,-17.286297,0.045311,-1.075318,3.338759,-0.053401,-0.076765,0.472309,-0.018615,-0.166646,1.407369
1.014874,3.494873,7.074677,36.198956,85.948868,149.498947,0.006853,0.038172,0.046031,0.999977,0.999271,0.99894,-12.942119,21.866394,2.005014,1.495899,20.36924,-18.835312,0.063612,-1.105698,3.347366,-0.054834,-0.084582,0.511559,-0.000983,-0.213936,1.425152
1.098358,3.627441,7.187851,36.330109,86.130692,149.709717,0.004645,0.035947,0.045459,0.999989,0.999354,0.998966,-12.756961,21.319527,3.43833,1.289816,20.63398,-19.805328,0.090896,-1.123097,3.32895,-0.057714,-0.089198,0.531924,0.008428,-0.251939,1.435498
1.256744,3.997002,7.6064,36.557205,86.507011,150.104324,0.001182,0.03435,0.045173,0.999999,0.99941,0.998979,-12.296253,20.584679,5.850875,1.086338,21.291023,-21.873854,0.12759,-1.125282,3.289226,-0.045686,-0.098896,0.588285,0.031973,-0.304374,1.454305
1.392796,4.203194,7.801514,36.655331,86.64418,150.278122,-0.001049,0.032202,0.044837,0.999999,0.999481,0.998994,-11.883975,20.096962,7.793355,0.764034,21.682899,-23.131742,0.167235,-1.133906,3.245956,-0.0433,-0.10268,0.6184,0.045649,-0.347938,1.466119
1.48048,4.333824,7.911179,36.738678,86.764488,150.429001,-0.003073,0.030205,0.044409,0.999995,0.999544,0.999013,-11.522129,19.784271,9.27028,0.443882,21.930206,-23.912466,0.194064,-1.145272,3.212712,-0.041028,-0.107037,0.642192,0.055376,-0.384942,1.476789
1.671734,4.810394,8.448944,36.81319,86.86377,150.508041,-0.003039,0.031164,0.044651,0.999995,0.999514,0.999003,-10.937051,19.295143,11.740832,0.140669,22.616631,-25.85652,0.237363,-1.100726,3.095282,-0.007299,-0.126634,0.730094,0.074987,-0.419381,1.497726
1.851498,5.093102,8.753036,36.891022,86.977333,150.665344,-0.003291,0.030494,0.044873,0.999995,0.999535,0.998993,-10.400958,19.020622,13.623686,-0.219154,23.05928,-26.999506,0.274211,-1.095309,3.029549,0.004531,-0.127715,0.774472,0.088847,-0.450966,1.513655
1.985874,5.31353,8.990021,36.996876,87.128807,150.855728,-0.003885,0.029674,0.04502,0.999992,0.99956,0.998986,-9.957295,18.861168,15.027956,-0.550133,23.367027,-27.708483,0.298663,-1.099493,2.984592,0.013658,-0.126711,0.80631,0.099337,-0.477092,1.529646
2.202057,5.882278,9.636688,36.948978,86.90377,150.551926,0.000332,0.033342,0.046129,1.0,0.999444,0.998935,-9.336241,18.438652,17.362415,-0.722332,23.943092,-29.254496,0.346916,-1.009344,2.789149,0.067224,-0.151385,0.92803,0.112095,-0.486724,1.552101
2.422646,6.256042,10.082733,36.972088,86.920395,150.599442,0.002092,0.034182,0.047208,0.999998,0.999416,0.998885,-8.759783,18.25708,19.033852,-0.974606,24.32222,-30.077026,0.379776,-0.987712,2.704789,0.086782,-0.141917,0.981874,0.125555,-0.502416,1.569043
2.653622,6.898201,10.839081,36.753578,86.293251,149.824951,0.011152,0.040241,0.049211,0.999938,0.99919,0.998788,-8.051079,17.853508,21.117865,-1.012028,24.718925,-31.137304,0.425508,-0.863526,2.454081,0.156411,-0.152401,1.137036,0.13247,-0.49543,1.58293
2.917667,7.374245,11.439621,36.565273,85.996582,149.518524,0.014299,0.041891,0.051003,0.999898,0.999122,0.998699,-7.413412,17.759781,22.497515,-1.186451,25.006042,-31.533766,0.453073,-0.833219,2.349553,0.181561,-0.130878,1.191536,0.147794,-0.504651,1.589498
3.168617,7.829826,12.019669,36.544003,85.932228,149.460556,0.016577,0.043284,0.052669,0.999862,0.999063,0.998612,-6.855297,17.778816,23.43288,-1.378071,25.211632,-31.739714,0.478641,-0.817393,2.294913,0.202961,-0.111468,1.229958,0.162704,-0.509675,1.602299
3.34734,8.35643,12.658646,36.20697,85.198685,148.561951,0.026909,0.050031,0.055053,0.999638,0.998748,0.998483,-6.280432,17.448441,24.316437,-1.254173,25.283272,-31.941759,0.507171,-0.683971,2.019126,0.276321,-0.121833,1.392171,0.160797,-0.491921,1.595315
3.579533,8.769325,13.208267,36.026192,84.96122,148.315811,0.030976,0.0524,0.05717,0.99952,0.998626,0.998364,-5.784042,17.370567,24.749414,-1.240868,25.342369,-31.913958,0.519139,-0.648629,1.917253,0.301933,-0.099132,1.453461,0.171786,-0.489384,1.59946
3.804893,9.179062,13.755646,35.992962,84.922028,148.28067,0.033807,0.054298,0.059121,0.999428,0.998525,0.998251,-5.348541,17.393951,24.999371,-1.291721,25.406639,-31.868044,0.535537,-0.631504,1.872965,0.321468,-0.079763,1.489862,0.183794,-0.488354,1.608035
3.852291,9.415421,14.06279,35.711697,84.454865,147.704102,0.043251,0.059921,0.061343,0.999064,0.998203,0.998117,-4.964592,17.057838,24.935467,-1.029003,25.318291,-31.597433,0.535776,-0.516148,1.590577,0.383408,-0.07585,1.651796,0.172333,-0.467785,1.592002
3.993416,9.663353,14.414215,35.552055,84.292992,147.535385,0.046796,0.061822,0.063189,0.998904,0.998087,0.998001,-4.661726,16.939568,24.757172,-0.859901,25.289696,-31.286335,0.528554,-0.48217,1.486645,0.404522,-0.057052,1.718885,0.177371,-0.463054,1.595245
3.970451,9.661736,14.431717,35.247269,83.942909,147.12851,0.053286,0.065668,0.065247,0.998579,0.997841,0.997869,-4.290758,16.674278,24.15201,-0.522758,25.227745,-30.800774,0.501054,-0.380695,1.200102,0.459896,-0.031105,1.874333,0.163011,-0.437651,1.574689
4.077404,9.82737,14.676315,35.071804,83.742973,146.904236,0.056471,0.067236,0.066912,0.998404,0.997737,0.997759,-4.044783,16.564262,23.662159,-0.26609,25.204094,-30.359802,0.481062,-0.345544,1.094549,0.480292,-0.016313,1.950743,0.165789,-0.426802,1.575603
4.216263,10.073074,15.011993,35.068542,83.792801,146.950455,0.059029,0.068637,0.068332,0.998256,0.997641,0.997662,-3.866798,16.533501,23.334637,-0.123131,25.207695,-30.017292,0.47766,-0.330515,1.057603,0.495606,-0.00869,2.000666,0.171327,-0.423219,1.581225
9.911392,34.358063,75.100159,31.952103,71.451111,116.729103,0.40822,0.598417,0.652617,0.912884,0.801185,0.757688,-3.540331,16.497276,22.29464,0.20929,25.390663,-29.643953,0.430111,-0.255725,0.837841,0.538957,0.020392,2.123254,0.154214,-0.393362,1.555002
12.106293,40.663517,85.922287,30.369461,68.240326,111.725227,0.524958,0.702351,0.737337,0.851128,0.71183,0.675525,-5.944389,16.762016,19.575377,0.279707,25.12999,-28.992092,0.426708,-0.152061,0.798386,0.509322,0.384387,2.09153,0.195359,-0.334825,1.503445
13.077293,42.724911,88.457329,29.665329,67.288734,110.919846,0.55261,0.715465,0.743594,0.83344,0.698648,0.668632,-7.845552,16.931259,17.283428,-0.023623,25.061119,-28.474661,0.420723,-0.113374,0.763787,0.555436,0.480826,2.132753,0.234877,-0.298247,1.479427
13.513485,43.148643,88.540543,29.018234,66.815292,110.842613,0.5564,0.713304,0.738532,0.830914,0.700855,0.674218,-9.411659,16.905617,14.156556,0.036539,25.031548,-28.026361,0.338784,-0.05551,0.639321,0.5912,0.406274,2.267399,0.241034,-0.251893,1.434329
16.027626,52.94611,111.978989,22.874453,41.451004,48.484467,0.811458,0.97707,0.994043,0.584411,0.212919,0.10899,-10.417128,16.837875,11.693815,-0.114067,24.973183,-27.659136,0.328795,-0.027522,0.576208,0.60382,0.382001,2.329026,0.254265,-0.229608,1.421364
17.017101,55.917549,116.950775,16.997108,29.799816,33.051071,0.875803,0.9965,0.999988,0.482669,0.083594,0.004868,-13.518039,15.72126,9.668101,0.547129,23.825569,-26.786074,0.188525,0.053376,0.504162,0.673978,0.266031,2.241045,0.290022,-0.151488,1.160235
17.309429,56.886532,118.320976,14.63217,26.058411,29.791519,0.884361,0.996933,0.999959,0.466804,0.078263,0.009014,-15.953907,14.858086,7.82772,0.972548,22.883774,-25.292486,0.150737,0.080651,0.404081,0.7095,0.259323,2.140268,0.304638,-0.117824,1.020323
17.682308,57.365284,118.795769,13.46343,24.547573,29.248413,0.881978,0.995771,0.99955,0.471291,0.091865,0.029993,-17.609682,14.275146,5.690207,1.677254,22.440163,-23.549801,0.104755,0.113374,0.284534,0.71757,0.176324,2.145298,0.315452,-0.094179,0.92875
17.846355,57.736656,119.186737,13.281925,24.832817,30.857933,0.877558,0.993745,0.99856,0.47947,0.111676,0.053646,-18.647757,13.953522,3.847025,1.954298,22.157585,-22.009188,0.09921,0.114263,0.243286,0.721552,0.153225,2.142868,0.319745,-0.09285,0.895836
17.893694,57.654243,118.954872,12.93778,24.696083,31.837593,0.870932,0.991412,0.996984,0.491403,0.130777,0.077603,-19.260563,13.883682,2.066427,2.523125,22.34565,-19.946093,0.061356,0.11826,0.175036,0.695873,0.0427,2.184963,0.318169,-0.09237,0.835716
17.919785,57.704048,118.890175,12.992086,25.383717,33.900375,0.864595,0.988315,0.994796,0.502469,0.152428,0.101888,-19.644539,13.886497,0.625607,2.848894,22.47731,-18.264339,0.054954,0.112283,0.151919,0.691364,0.000415,2.192588,0.317491,-0.098138,0.814613
17.485023,56.935783,117.912903,12.888924,25.650345,35.30162,0.858243,0.985088,0.991996,0.513243,0.172051,0.126272,-20.037445,14.20507,-0.15394,3.153115,22.957024,-16.557795,0.039451,0.11075,0.111721,0.59044,-0.100043,2.158527,0.293763,-0.110851,0.765583
17.326393,56.663616,117.449593,12.900002,26.244541,37.282761,0.851536,0.981081,0.988549,0.524296,0.193596,0.150899,-20.363716,14.411278,-0.846344,3.342647,23.201469,-15.191301,0.035993,0.107093,0.099176,0.558976,-0.132084,2.130744,0.282978,-0.120315,0.745544
16.567921,55.40107,115.92141,12.9594,26.696598,38.851051,0.843718,0.976833,0.984547,0.536787,0.214003,0.175122,-20.778494,14.952858,-0.617409,3.274529,23.465675,-13.881878,0.053861,0.100296,0.072383,0.400757,-0.200701,2.017963,0.248758,-0.141475,0.717487
16.33004,54.959633,115.222069,12.899031,27.124165,40.643204,0.836554,0.971961,0.979901,0.547884,0.235142,0.199485,-21.149387,15.281013,-0.669334,3.23669,23.52813,-12.811806,0.054572,0.103308,0.0693,0.357324,-0.215171,1.955107,0.233702,-0.152624,0.699132
15.653946,53.809124,113.753128,12.744053,27.349144,42.022186,0.826772,0.966448,0.974828,0.562537,0.256862,0.222961,-21.479717,15.837914,-0.088633,3.115845,23.37368,-11.688522,0.071511,0.066099,0.069674,0.233167,-0.271835,1.781973,0.207954,-0.176596,0.671431
15.476521,53.414829,113.049202,12.55502,27.503681,43.453987,0.819006,0.960785,0.969181,0.573785,0.277294,0.24635,-21.756104,16.160454,0.15165,3.090294,23.154305,-10.718178,0.073954,0.070196,0.069188,0.205043,-0.276354,1.697037,0.197852,-0.187373,0.650709
